"Target","Evidence"
"PDGFC","predicted (union)"
"PDGFRA","predicted (union)"
"PDGFRB","predicted (union)"
"PDK4","predicted (union)"
"PDS5A","predicted (union)"
"PDXDC1","predicted (union)"
"PDZD2","predicted (union)"
"PECR","predicted (union)"
"PELI1","predicted (union)"
"PERP","predicted (union)"
"PEX10","predicted (union)"
"PEX19","predicted (union)"
"PEX5L","predicted (union)"
"PF4","predicted (union)"
"PFDN6","predicted (union)"
"PFKFB2","predicted (union)"
"PFKFB3","predicted (union)"
"PFKM","predicted (union)"
"PFN2","predicted (union)"
"PGAM1","predicted (union)"
"PGAM4","predicted (union)"
"PGBD2","predicted (union)"
"PGBD4","predicted (union)"
"PGF","predicted (union)"
"PGLS","predicted (union)"
"PGM2","predicted (union)"
"PGM2L1","predicted (union)"
"PHACTR1","predicted (union)"
"PHAX","predicted (union)"
"PHC1","predicted (union)"
"PHF13","predicted (union)"
"PHF3","predicted (union)"
"PHF7","predicted (union)"
"PHF8","predicted (union)"
"PHKG2","predicted (union)"
"PHLDB2","predicted (union)"
"PHYHIPL","predicted (union)"
"PI4KA","predicted (union)"
"PIFO","predicted (union)"
"PIGF","predicted (union)"
"PIGG","predicted (union)"
"PIGH","predicted (union)"
"PIK3AP1","predicted (union)"
"PIK3C2A","predicted (union)"
"PIK3R1","predicted (union)"
"PIP5K1A","predicted (union)"
"PITPNC1","predicted (union)"
"PIWIL1","predicted (union)"
"PKD1L1","predicted (union)"
"PKLR","predicted (union)"
"PKMYT1","predicted (union)"
"PKNOX1","predicted (union)"
"PKP3","predicted (union)"
"PLA2G3","predicted (union)"
"PLA2G4A","predicted (union)"
"PLA2G4E","predicted (union)"
"PLA2R1","predicted (union)"
"PLAAT3","predicted (union)"
"PLAGL1","predicted (union)"
"PLCB1","predicted (union)"
"PLCB2","predicted (union)"
"PLCB4","predicted (union)"
"PLCH1","predicted (union)"
"PLD1","predicted (union)"
"PLD5","predicted (union)"
"PLD6","predicted (union)"
"PLEKHA1","predicted (union)"
"PLEKHB2","predicted (union)"
"PLEKHF2","predicted (union)"
"PLEKHO1","predicted (union)"
"PLEKHS1","predicted (union)"
"PLN","predicted (union)"
"PLPPR2","predicted (union)"
"PLRG1","predicted (union)"
"PLXDC2","predicted (union)"
"PLXNA3","predicted (union)"
"PMEPA1","predicted (union)"
"PMP2","predicted (union)"
"PMS1","predicted (union)"
"PNLIPRP3","predicted (union)"
"PNMA1","predicted (union)"
"PNMA2","predicted (union)"
"PNMA8A","predicted (union)"
"PNPLA4","predicted (union)"
"PNPLA8","predicted (union)"
"PNRC1","predicted (union)"
"POC1B-GALNT4","predicted (union)"
"POF1B","predicted (union)"
"POFUT1","predicted (union)"
"POFUT2","predicted (union)"
"POGLUT3","predicted (union)"
"POLD3","predicted (union)"
"POLDIP2","predicted (union)"
"POLDIP3","predicted (union)"
"POLI","predicted (union)"
"POLR1A","predicted (union)"
"POLR1E","predicted (union)"
"POLR2B","predicted (union)"
"POLR2C","predicted (union)"
"POLR2D","predicted (union)"
"POLR3F","predicted (union)"
"POLR3G","predicted (union)"
"POLR3K","predicted (union)"
"POMT1","predicted (union)"
"PON3","predicted (union)"
"POPDC2","predicted (union)"
"POPDC3","predicted (union)"
"POU2F1","predicted (union)"
"POU3F2","predicted (union)"
"POU3F4","predicted (union)"
"POU4F1","predicted (union)"
"PPAT","predicted (union)"
"PPIC","predicted (union)"
"PPIG","predicted (union)"
"PPP1R13B","predicted (union)"
"PPP1R3D","predicted (union)"
"PPP1R3E","predicted (union)"
"PPP2R1A","predicted (union)"
"PPP2R2A","predicted (union)"
"PPP2R2B","predicted (union)"
"PPP2R5A","predicted (union)"
"PPP3CB","predicted (union)"
"PPP3R1","predicted (union)"
"PPP3R2","predicted (union)"
"PQLC2","predicted (union)"
"PQLC2L","predicted (union)"
"PQLC3","predicted (union)"
"PRDM10","predicted (union)"
"PRDM13","predicted (union)"
"PRDM2","predicted (union)"
"PRDM5","predicted (union)"
"PRDX2","predicted (union)"
"PREX1","predicted (union)"
"PREX2","predicted (union)"
"PRH2","predicted (union)"
"PRICKLE2","predicted (union)"
"PRIMA1","predicted (union)"
"PRKAA1","predicted (union)"
"PRKAR2A","predicted (union)"
"PRKCA","predicted (union)"
"PRKCE","predicted (union)"
"PRKD1","predicted (union)"
"PRKDC","predicted (union)"
"PRKG2","predicted (union)"
"PRLHR","predicted (union)"
"PRMT3","predicted (union)"
"PRMT6","predicted (union)"
"PRND","predicted (union)"
"PROM1","predicted (union)"
"PROSER1","predicted (union)"
"PROX1","predicted (union)"
"PROX2","predicted (union)"
"PRPF3","predicted (union)"
"PRPF40A","predicted (union)"
"PRPH2","predicted (union)"
"PRPS1","predicted (union)"
"PRR11","predicted (union)"
"PRR23A","predicted (union)"
"PRR27","predicted (union)"
"PRR5L","predicted (union)"
"PRRC2C","predicted (union)"
"PRRG1","predicted (union)"
"PRSS23","predicted (union)"
"PRSS42P","predicted (union)"
"PRUNE1","predicted (union)"
"PRUNE2","predicted (union)"
"PSAPL1","predicted (union)"
"PSD4","predicted (union)"
"PSEN1","predicted (union)"
"PSG2","predicted (union)"
"PSG3","predicted (union)"
"PSG5","predicted (union)"
"PSG6","predicted (union)"
"PSG9","predicted (union)"
"PSMB1","predicted (union)"
"PSMB2","predicted (union)"
"PSMD12","predicted (union)"
"PSMD5","predicted (union)"
"PSME3","predicted (union)"
"PSTK","predicted (union)"
"PTBP2","predicted (union)"
"PTCD2","predicted (union)"
"PTCD3","predicted (union)"
"PTCH2","predicted (union)"
"PTDSS1","predicted (union)"
"PTDSS2","predicted (union)"
"PTER","predicted (union)"
"PTGIS","predicted (union)"
"PTGS1","predicted (union)"
"PTGS2","predicted (union)"
"PTH","predicted (union)"
"PTPDC1","predicted (union)"
"PTPMT1","predicted (union)"
"PTPN12","predicted (union)"
"PTPN20","predicted (union)"
"PTPN3","predicted (union)"
"PTPRB","predicted (union)"
"PTPRE","predicted (union)"
"PTPRG","predicted (union)"
"PTPRK","predicted (union)"
"PTPRO","predicted (union)"
"PTRH2","predicted (union)"
"PTS","predicted (union)"
"PTTG1IP","predicted (union)"
"PURA","predicted (union)"
"PURG","predicted (union)"
"PUS10","predicted (union)"
"PUS7","predicted (union)"
"PVR","predicted (union)"
"PWP1","predicted (union)"
"PWWP3B","predicted (union)"
"PXDC1","predicted (union)"
"PXMP4","predicted (union)"
"PYHIN1","predicted (union)"
"QDPR","predicted (union)"
"QPCT","predicted (union)"
"QPCTL","predicted (union)"
"QSER1","predicted (union)"
"QSOX2","predicted (union)"
"RAB11A","predicted (union)"
"RAB11FIP1","predicted (union)"
"RAB11FIP5","predicted (union)"
"RAB12","predicted (union)"
"RAB14","predicted (union)"
"RAB27A","predicted (union)"
"RAB2A","predicted (union)"
"RAB32","predicted (union)"
"RAB35","predicted (union)"
"RAB38","predicted (union)"
"RAB3IP","predicted (union)"
"RAB41","predicted (union)"
"RAB43","predicted (union)"
"RAB5C","predicted (union)"
"RAB6A","predicted (union)"
"RAB6C","predicted (union)"
"RABGAP1L","predicted (union)"
"RACGAP1","predicted (union)"
"RAD1","predicted (union)"
"RAD17","predicted (union)"
"RAD21","predicted (union)"
"RAD21L1","predicted (union)"
"RAD50","predicted (union)"
"RAD51AP1","predicted (union)"
"RAD51B","predicted (union)"
"RAD54B","predicted (union)"
"RAD54L2","predicted (union)"
"RAE1","predicted (union)"
"RAET1E","predicted (union)"
"RAF1","predicted (union)"
"RAI14","predicted (union)"
"RALA","predicted (union)"
"RALGAPA1","predicted (union)"
"RALY","predicted (union)"
"RANBP3L","predicted (union)"
"RAP1A","predicted (union)"
"RAP2A","predicted (union)"
"RAPGEF3","predicted (union)"
"RARRES1","predicted (union)"
"RASA1","predicted (union)"
"RASGRF1","predicted (union)"
"RASSF4","predicted (union)"
"RAX2","predicted (union)"
"RB1","predicted (union)"
"RBBP6","predicted (union)"
"RBM12","predicted (union)"
"RBM15","predicted (union)"
"RBM22","predicted (union)"
"RBM26","predicted (union)"
"RBM27","predicted (union)"
"RBM4","predicted (union)"
"RBM41","predicted (union)"
"RBM43","predicted (union)"
"RBM7","predicted (union)"
"RBMS1","predicted (union)"
"RBMS2","predicted (union)"
"RBMXL1","predicted (union)"
"RBPMS","predicted (union)"
"RBPMS2","predicted (union)"
"RC3H2","predicted (union)"
"RCAN2","predicted (union)"
"RCAN3","predicted (union)"
"RCBTB1","predicted (union)"
"RCBTB2","predicted (union)"
"RCN2","predicted (union)"
"RCOR1","predicted (union)"
"RCSD1","predicted (union)"
"RDH11","predicted (union)"
"REC114","predicted (union)"
"RELA","predicted (union)"
"REPS1","predicted (union)"
"REST","predicted (union)"
"RET","predicted (union)"
"RETREG3","predicted (union)"
"RFPL1","predicted (union)"
"RFPL3","predicted (union)"
"RFT1","predicted (union)"
"RFWD3","predicted (union)"
"RFX3","predicted (union)"
"RGPD5","predicted (union)"
"RGPD6","predicted (union)"
"RGPD8","predicted (union)"
"RGS1","predicted (union)"
"RGS12","predicted (union)"
"RGS16","predicted (union)"
"RGS7BP","predicted (union)"
"RGS9BP","predicted (union)"
"RHNO1","predicted (union)"
"RHOB","predicted (union)"
"RHOBTB2","predicted (union)"
"RHOBTB3","predicted (union)"
"RHPN2","predicted (union)"
"RIBC1","predicted (union)"
"RIC8B","predicted (union)"
"RICTOR","predicted (union)"
"RILPL1","predicted (union)"
"RIPOR3","predicted (union)"
"RIPPLY1","predicted (union)"
"RITA1","predicted (union)"
"RLN1","predicted (union)"
"RMDN2","predicted (union)"
"RMND5A","predicted (union)"
"RNASE4","predicted (union)"
"RNASEH2C","predicted (union)"
"RNF10","predicted (union)"
"RNF103","predicted (union)"
"RNF111","predicted (union)"
"RNF122","predicted (union)"
"RNF125","predicted (union)"
"RNF130","predicted (union)"
"RNF14","predicted (union)"
"RNF141","predicted (union)"
"RNF152","predicted (union)"
"RNF165","predicted (union)"
"RNF182","predicted (union)"
"RNF185","predicted (union)"
"RNF19A","predicted (union)"
"RNF19B","predicted (union)"
"RNF20","predicted (union)"
"RNF216","predicted (union)"
"RNF217","predicted (union)"
"RNF32","predicted (union)"
"RNF8","predicted (union)"
"RNFT1","predicted (union)"
"ROBO1","predicted (union)"
"RORC","predicted (union)"
"RP2","predicted (union)"
"RPA1","predicted (union)"
"RPAP2","predicted (union)"
"RPGR","predicted (union)"
"RPIA","predicted (union)"
"RPL10","predicted (union)"
"RPL12","predicted (union)"
"RPL15","predicted (union)"
"RPL23","predicted (union)"
"RPL31","predicted (union)"
"RPL32","predicted (union)"
"RPL34","predicted (union)"
"RPL37","predicted (union)"
"RPL4","predicted (union)"
"RPL7L1","predicted (union)"
"RPP14","predicted (union)"
"RPRD2","predicted (union)"
"RPS12","predicted (union)"
"RPS27","predicted (union)"
"RPS28","predicted (union)"
"RPS4X","predicted (union)"
"RPS6","predicted (union)"
"RPS6KA4","predicted (union)"
"RPS6KC1","predicted (union)"
"RRAGB","predicted (union)"
"RRAGC","predicted (union)"
"RRP12","predicted (union)"
"RSAD1","predicted (union)"
"RSBN1","predicted (union)"
"RSPO1","predicted (union)"
"RSPO2","predicted (union)"
"RTCA","predicted (union)"
"RTN4","predicted (union)"
"RUBCNL","predicted (union)"
"RUFY3","predicted (union)"
"RYBP","predicted (union)"
"S100A16","predicted (union)"
"SAA2","predicted (union)"
"SAE1","predicted (union)"
"SALL2","predicted (union)"
"SALL4","predicted (union)"
"SAMD10","predicted (union)"
"SAMD14","predicted (union)"
"SAP30L","predicted (union)"
"SART1","predicted (union)"
"SASS6","predicted (union)"
"SAT2","predicted (union)"
"SATB1","predicted (union)"
"SAV1","predicted (union)"
"SCARA3","predicted (union)"
"SCARB2","predicted (union)"
"SCD5","predicted (union)"
"SCRG1","predicted (union)"
"SCYL2","predicted (union)"
"SCYL3","predicted (union)"
"SDAD1","predicted (union)"
"SDHD","predicted (union)"
"SDK1","predicted (union)"
"SDR16C5","predicted (union)"
"SEC14L5","predicted (union)"
"SEC24B","predicted (union)"
"SEC31A","predicted (union)"
"SEC63","predicted (union)"
"SEH1L","predicted (union)"
"SELENOH","predicted (union)"
"SELENOI","predicted (union)"
"SELENOK","predicted (union)"
"SELENOP","predicted (union)"
"SELENOT","predicted (union)"
"SEM1","predicted (union)"
"SEMA3C","predicted (union)"
"SEMA3D","predicted (union)"
"SEMA4C","predicted (union)"
"SEMA4F","predicted (union)"
"SENP2","predicted (union)"
"SEPTIN10","predicted (union)"
"SERF1A","predicted (union)"
"SERF1B","predicted (union)"
"SERINC3","predicted (union)"
"SERPINB8","predicted (union)"
"SERPINE2","predicted (union)"
"SERTAD1","predicted (union)"
"SERTAD2","predicted (union)"
"SERTAD3","predicted (union)"
"SESN2","predicted (union)"
"SET","predicted (union)"
"SETD3","predicted (union)"
"SETD7","predicted (union)"
"SEZ6L","predicted (union)"
"SF3A1","predicted (union)"
"SF3A3","predicted (union)"
"SF3B1","predicted (union)"
"SF3B4","predicted (union)"
"SFR1","predicted (union)"
"SFRP4","predicted (union)"
"SFT2D3","predicted (union)"
"SFXN2","predicted (union)"
"SGK1","predicted (union)"
"SGMS1","predicted (union)"
"SGMS2","predicted (union)"
"SGO1","predicted (union)"
"SGSM1","predicted (union)"
"SH3BGR","predicted (union)"
"SH3D19","predicted (union)"
"SH3GL1","predicted (union)"
"SH3GLB1","predicted (union)"
"SH3KBP1","predicted (union)"
"SH3RF3","predicted (union)"
"SHC3","predicted (union)"
"SHISA3","predicted (union)"
"SHISA6","predicted (union)"
"SHLD1","predicted (union)"
"SHLD2","predicted (union)"
"SHQ1","predicted (union)"
"SHTN1","predicted (union)"
"SIAE","predicted (union)"
"SIGLEC1","predicted (union)"
"SIGLEC14","predicted (union)"
"SIK3","predicted (union)"
"SIM2","predicted (union)"
"SIRT1","predicted (union)"
"SIRT5","predicted (union)"
"SKA1","predicted (union)"
"SKA3","predicted (union)"
"SKAP2","predicted (union)"
"SKIL","predicted (union)"
"SLA","predicted (union)"
"SLAIN2","predicted (union)"
"SLAMF7","predicted (union)"
"SLAMF8","predicted (union)"
"SLBP","predicted (union)"
"SLC10A7","predicted (union)"
"SLC13A1","predicted (union)"
"SLC16A1","predicted (union)"
"SLC16A4","predicted (union)"
"SLC16A6","predicted (union)"
"SLC17A3","predicted (union)"
"SLC17A8","predicted (union)"
"SLC18A2","predicted (union)"
"SLC1A3","predicted (union)"
"SLC22A1","predicted (union)"
"SLC25A12","predicted (union)"
"SLC25A13","predicted (union)"
"SLC25A15","predicted (union)"
"SLC25A16","predicted (union)"
"SLC25A37","predicted (union)"
"SLC25A43","predicted (union)"
"SLC25A46","predicted (union)"
"SLC25A5","predicted (union)"
"SLC25A6","predicted (union)"
"SLC27A6","predicted (union)"
"SLC29A1","predicted (union)"
"SLC2A13","predicted (union)"
"SLC2A2","predicted (union)"
"SLC2A5","predicted (union)"
"SLC2A9","predicted (union)"
"SLC30A6","predicted (union)"
"SLC30A8","predicted (union)"
"SLC30A9","predicted (union)"
"SLC35C2","predicted (union)"
"SLC35D2","predicted (union)"
"SLC35E3","predicted (union)"
"SLC35F1","predicted (union)"
"SLC35F2","predicted (union)"
"SLC37A2","predicted (union)"
"SLC37A3","predicted (union)"
"SLC38A1","predicted (union)"
"SLC38A10","predicted (union)"
"SLC38A7","predicted (union)"
"SLC39A10","predicted (union)"
"SLC41A2","predicted (union)"
"SLC44A5","predicted (union)"
"SLC45A4","predicted (union)"
"SLC4A5","predicted (union)"
"SLC52A3","predicted (union)"
"SLC5A7","predicted (union)"
"SLC5A8","predicted (union)"
"SLC6A20","predicted (union)"
"SLC7A1","predicted (union)"
"SLC9A4","predicted (union)"
"SLC9A7","predicted (union)"
"SLCO1B1","predicted (union)"
"SLIT3","predicted (union)"
"SLITRK5","predicted (union)"
"SLTM","predicted (union)"
"SLU7","predicted (union)"
"SMAD1","predicted (union)"
"SMAD6","predicted (union)"
"SMAP1","predicted (union)"
"SMARCA1","predicted (union)"
"SMARCA2","predicted (union)"
"SMC1B","predicted (union)"
"SMC3","predicted (union)"
"SMC6","predicted (union)"
"SMCHD1","predicted (union)"
"SMCO3","predicted (union)"
"SMG7","predicted (union)"
"SMIM12","predicted (union)"
"SMIM13","predicted (union)"
"SMIM18","predicted (union)"
"SMIM2","predicted (union)"
"SMIM3","predicted (union)"
"SMIM7","predicted (union)"
"SMIM8","predicted (union)"
"SMOC2","predicted (union)"
"SMPD4","predicted (union)"
"SMUG1","predicted (union)"
"SNAP23","predicted (union)"
"SNAP29","predicted (union)"
"SNAPIN","predicted (union)"
"SNCAIP","predicted (union)"
"SND1","predicted (union)"
"SNIP1","predicted (union)"
"SNRNP35","predicted (union)"
"SNRNP48","predicted (union)"
"SNRPD1","predicted (union)"
"SNRPD3","predicted (union)"
"SNX20","predicted (union)"
"SNX22","predicted (union)"
"SNX25","predicted (union)"
"SNX27","predicted (union)"
"SNX31","predicted (union)"
"SNX33","predicted (union)"
"SOCS2","predicted (union)"
"SOCS3","predicted (union)"
"SON","predicted (union)"
"SORBS2","predicted (union)"
"SORCS2","predicted (union)"
"SORL1","predicted (union)"
"SOS2","predicted (union)"
"SOWAHA","predicted (union)"
"SOX9","predicted (union)"
"SP140L","predicted (union)"
"SPACA9","predicted (union)"
"SPAG8","predicted (union)"
"SPATA13","predicted (union)"
"SPATA18","predicted (union)"
"SPATA4","predicted (union)"
"SPATA5","predicted (union)"
"SPATA9","predicted (union)"
"SPCS1","predicted (union)"
"SPEF2","predicted (union)"
"SPHAR","predicted (union)"
"SPHKAP","predicted (union)"
"SPIC","predicted (union)"
"SPIN3","predicted (union)"
"SPOP","predicted (union)"
"SPOPL","predicted (union)"
"SPPL2A","predicted (union)"
"SPRED1","predicted (union)"
"SPRED2","predicted (union)"
"SPRY1","predicted (union)"
"SPRY4","predicted (union)"
"SPRYD7","predicted (union)"
"SPSB4","predicted (union)"
"SPTLC2","predicted (union)"
"SPTSSB","predicted (union)"
"SQLE","predicted (union)"
"SRARP","predicted (union)"
"SRC","predicted (union)"
"SRCAP","predicted (union)"
"SRP19","predicted (union)"
"SRR","predicted (union)"
"SRSF6","predicted (union)"
"SS18L1","predicted (union)"
"SS18L2","predicted (union)"
"SSUH2","predicted (union)"
"SSX1","predicted (union)"
"SSX2","predicted (union)"
"SSX3","predicted (union)"
"ST3GAL3","predicted (union)"
"ST8SIA1","predicted (union)"
"ST8SIA4","predicted (union)"
"ST8SIA6","predicted (union)"
"STAG1","predicted (union)"
"STAG2","predicted (union)"
"STAM","predicted (union)"
"STAR","predicted (union)"
"STARD5","predicted (union)"
"STAT1","predicted (union)"
"STAT2","predicted (union)"
"STAT5B","predicted (union)"
"STC1","predicted (union)"
"STEAP2","predicted (union)"
"STEAP3","predicted (union)"
"STEAP4","predicted (union)"
"STIM2","predicted (union)"
"STK16","predicted (union)"
"STK17B","predicted (union)"
"STK26","predicted (union)"
"STK31","predicted (union)"
"STK32A","predicted (union)"
"STK35","predicted (union)"
"STK38","predicted (union)"
"STK39","predicted (union)"
"STMN2","predicted (union)"
"STMND1","predicted (union)"
"STN1","predicted (union)"
"STOML1","predicted (union)"
"STRAP","predicted (union)"
"STS","predicted (union)"
"STT3A","predicted (union)"
"STX1B","predicted (union)"
