"Target","Evidence"
"TRIM60","predicted (union)"
"TRIM64B","predicted (union)"
"TRIM66","predicted (intersection) + predicted (union)"
"TRIM67","predicted (union)"
"TRIM68","predicted (intersection) + predicted (union)"
"TRIM7","predicted (union)"
"TRIM71","predicted (intersection) + predicted (union)"
"TRIM9","predicted (union)"
"TRIP12","predicted (union)"
"TRIP13","predicted (union)"
"TRIP4","predicted (union)"
"TRIQK","predicted (intersection) + predicted (union)"
"TRMO","predicted (union)"
"TRMT10A","predicted (union)"
"TRMT10B","predicted (union)"
"TRMT10C","predicted (intersection) + predicted (union)"
"TRMT13","predicted (union)"
"TRMT1L","predicted (intersection) + predicted (union)"
"TRMT5","predicted (union)"
"TRMT61B","predicted (union)"
"TRMT9B","predicted (union)"
"TRNAU1AP","predicted (intersection) + predicted (union)"
"TRNP1","predicted (union)"
"TRNT1","predicted (union)"
"TRPC1","predicted (union)"
"TRPC3","predicted (union)"
"TRPC4","predicted (union)"
"TRPC5","predicted (union)"
"TRPM3","predicted (intersection) + predicted (union)"
"TRPM7","predicted (union)"
"TRPM8","predicted (union)"
"TRPS1","predicted (intersection) + predicted (union)"
"TRPV1","predicted (union)"
"TRPV2","predicted (intersection) + predicted (union)"
"TSC22D1","predicted (union)"
"TSC22D2","predicted (intersection) + predicted (union)"
"TSFM","predicted (union)"
"TSGA10","predicted (intersection) + predicted (union)"
"TSHR","predicted (union)"
"TSHZ2","predicted (intersection) + predicted (union)"
"TSPAN14","predicted (union)"
"TSPAN3","predicted (intersection) + predicted (union)"
"TSPAN6","predicted (union)"
"TSPAN8","predicted (union)"
"TSPOAP1","predicted (union)"
"TSPYL1","predicted (union)"
"TSPYL5","predicted (intersection) + predicted (union)"
"TSR1","predicted (union)"
"TSR2","predicted (union)"
"TTBK2","predicted (union)"
"TTC13","predicted (union)"
"TTC17","predicted (union)"
"TTC19","predicted (union)"
"TTC22","predicted (intersection) + predicted (union)"
"TTC23","predicted (intersection) + predicted (union)"
"TTC26","predicted (intersection) + predicted (union)"
"TTC30A","predicted (union)"
"TTC30B","predicted (union)"
"TTC31","predicted (union)"
"TTC33","predicted (union)"
"TTC37","predicted (intersection) + predicted (union)"
"TTC39A","predicted (intersection) + predicted (union)"
"TTC39B","predicted (union)"
"TTC39C","predicted (union)"
"TTC5","predicted (union)"
"TTF2","predicted (union)"
"TTI2","predicted (union)"
"TTL","predicted (union)"
"TTLL12","predicted (union)"
"TTLL2","predicted (intersection) + predicted (union)"
"TTLL7","predicted (intersection) + predicted (union)"
"TTPA","predicted (intersection) + predicted (union)"
"TTPAL","predicted (union)"
"TTR","predicted (union)"
"TUB","predicted (intersection) + predicted (union)"
"TUBB2B","predicted (union)"
"TUBB6","predicted (intersection) + predicted (union)"
"TUBGCP3","predicted (union)"
"TUBGCP4","predicted (intersection) + predicted (union)"
"TULP4","predicted (union)"
"TUSC3","predicted (union)"
"TVP23B","predicted (union)"
"TVP23C","predicted (union)"
"TWIST1","predicted (union)"
"TWISTNB","predicted (union)"
"TWSG1","predicted (union)"
"TXK","predicted (intersection) + predicted (union)"
"TXLNA","predicted (union)"
"TXLNB","predicted (intersection) + predicted (union)"
"TXN","predicted (union)"
"TXNDC17","predicted (union)"
"TXNDC2","predicted (union)"
"TXNL1","predicted (union)"
"TXNL4A","predicted (union)"
"TYRO3","predicted (union)"
"TYRP1","predicted (intersection) + predicted (union)"
"TYW1","predicted (union)"
"TYW3","predicted (union)"
"TYW5","predicted (union)"
"UACA","predicted (union)"
"UAP1","predicted (union)"
"UBA2","predicted (union)"
"UBAC1","predicted (union)"
"UBASH3B","predicted (union)"
"UBD","predicted (intersection) + predicted (union)"
"UBE2A","predicted (union)"
"UBE2D1","predicted (union)"
"UBE2D2","predicted (union)"
"UBE2D3","predicted (intersection) + predicted (union)"
"UBE2D4","predicted (union)"
"UBE2E1","predicted (union)"
"UBE2F","predicted (union)"
"UBE2H","predicted (union)"
"UBE2I","predicted (union)"
"UBE2J1","predicted (union)"
"UBE2K","predicted (union)"
"UBE2L3","predicted (union)"
"UBE2N","predicted (intersection) + predicted (union)"
"UBE2R2","predicted (union)"
"UBE2S","predicted (intersection) + predicted (union)"
"UBE2V1","predicted (union)"
"UBE2V2","predicted (union)"
"UBE2W","predicted (intersection) + predicted (union)"
"UBE2Z","predicted (union)"
"UBE3A","predicted (intersection) + predicted (union)"
"UBE4A","predicted (intersection) + predicted (union)"
"UBE4B","predicted (union)"
"UBFD1","predicted (intersection) + predicted (union)"
"UBL3","predicted (union)"
"UBLCP1","predicted (union)"
"UBN2","predicted (intersection) + predicted (union)"
"UBQLN1","predicted (intersection) + predicted (union)"
"UBQLN2","predicted (intersection) + predicted (union)"
"UBR2","predicted (union)"
"UBR5","predicted (union)"
"UBTD2","predicted (union)"
"UBXN2B","predicted (union)"
"UBXN4","predicted (intersection) + predicted (union)"
"UBXN7","predicted (intersection) + predicted (union)"
"UCHL1","predicted (union)"
"UCHL5","predicted (union)"
"UCK2","predicted (union)"
"UCN2","predicted (union)"
"UEVLD","predicted (union)"
"UFD1","predicted (union)"
"UFM1","predicted (union)"
"UGCG","predicted (union)"
"UGGT1","predicted (intersection) + predicted (union)"
"UGGT2","predicted (union)"
"UGT2A3","predicted (intersection) + predicted (union)"
"UGT2B7","predicted (union)"
"UGT3A1","predicted (union)"
"UGT8","predicted (intersection) + predicted (union)"
"UHMK1","experimental (all) + predicted (intersection) + predicted (union)"
"UHRF1BP1","predicted (intersection) + predicted (union)"
"UHRF1BP1L","predicted (union)"
"ULBP1","predicted (union)"
"UMPS","predicted (union)"
"UNC13A","predicted (union)"
"UNC45B","predicted (intersection) + predicted (union)"
"UNC5C","predicted (union)"
"UNC5D","predicted (intersection) + predicted (union)"
"UNC79","predicted (union)"
"UNC80","predicted (union)"
"UNG","predicted (union)"
"UPRT","predicted (union)"
"UQCR10","predicted (union)"
"UQCRB","predicted (union)"
"UQCRC2","predicted (union)"
"UQCRFS1","predicted (intersection) + predicted (union)"
"URB1","predicted (intersection) + predicted (union)"
"URB2","predicted (union)"
"URM1","predicted (union)"
"UROS","predicted (intersection) + predicted (union)"
"USF1","predicted (union)"
"USF3","predicted (union)"
"USH2A","predicted (intersection) + predicted (union)"
"USP1","predicted (union)"
"USP12","predicted (union)"
"USP14","predicted (union)"
"USP15","predicted (union)"
"USP18","predicted (union)"
"USP22","predicted (intersection) + predicted (union)"
"USP24","predicted (union)"
"USP25","predicted (intersection) + predicted (union)"
"USP28","predicted (union)"
"USP3","predicted (intersection) + predicted (union)"
"USP30","predicted (intersection) + predicted (union)"
"USP31","predicted (union)"
"USP38","predicted (union)"
"USP45","predicted (intersection) + predicted (union)"
"USP46","predicted (union)"
"USP47","predicted (union)"
"USP49","predicted (union)"
"USP51","predicted (union)"
"USP53","predicted (intersection) + predicted (union)"
"USP6","predicted (union)"
"USP6NL","predicted (intersection) + predicted (union)"
"USP8","predicted (union)"
"USP9X","predicted (union)"
"USP9Y","predicted (union)"
"UTP14C","predicted (intersection) + predicted (union)"
"UTP15","predicted (union)"
"UTP25","predicted (union)"
"UTP4","predicted (union)"
"UTS2","predicted (union)"
"UTS2B","predicted (union)"
"UTY","predicted (union)"
"VAMP3","predicted (union)"
"VAMP4","predicted (union)"
"VANGL1","predicted (intersection) + predicted (union)"
"VANGL2","predicted (intersection) + predicted (union)"
"VAPA","predicted (intersection) + predicted (union)"
"VAPB","predicted (intersection) + predicted (union)"
"VASP","predicted (union)"
"VAX1","predicted (union)"
"VBP1","predicted (union)"
"VCAM1","predicted (union)"
"VCAN","predicted (union)"
"VCP","predicted (intersection) + predicted (union)"
"VCPIP1","predicted (union)"
"VDAC1","predicted (union)"
"VDAC2","predicted (union)"
"VEZT","predicted (union)"
"VGLL2","predicted (union)"
"VGLL3","predicted (intersection) + predicted (union)"
"VGLL4","predicted (union)"
"VIL1","predicted (union)"
"VIP","predicted (union)"
"VIPAS39","predicted (intersection) + predicted (union)"
"VIRMA","predicted (union)"
"VLDLR","predicted (intersection) + predicted (union)"
"VMA21","predicted (union)"
"VN1R1","predicted (intersection) + predicted (union)"
"VNN1","predicted (union)"
"VPS13A","predicted (intersection) + predicted (union)"
"VPS13C","predicted (union)"
"VPS18","predicted (union)"
"VPS29","predicted (union)"
"VPS33B","predicted (intersection) + predicted (union)"
"VPS35","predicted (intersection) + predicted (union)"
"VPS37A","predicted (union)"
"VPS39","predicted (intersection) + predicted (union)"
"VPS41","predicted (union)"
"VPS4B","predicted (union)"
"VPS52","predicted (union)"
"VRK1","predicted (intersection) + predicted (union)"
"VSIG1","predicted (union)"
"VSIG10","predicted (intersection) + predicted (union)"
"VSTM4","predicted (intersection) + predicted (union)"
"VTA1","predicted (intersection) + predicted (union)"
"VTI1B","predicted (union)"
"VWA2","predicted (intersection) + predicted (union)"
"VWA5A","predicted (intersection) + predicted (union)"
"VWA8","predicted (union)"
"VWC2","predicted (union)"
"VWC2L","predicted (union)"
"VWDE","predicted (intersection) + predicted (union)"
"WAPL","predicted (union)"
"WASF2","predicted (union)"
"WASHC3","predicted (union)"
"WASHC4","predicted (union)"
"WASHC5","predicted (intersection) + predicted (union)"
"WASL","predicted (intersection) + predicted (union)"
"WBP11","predicted (union)"
"WBP1L","predicted (union)"
"WBP2NL","predicted (union)"
"WBP4","predicted (intersection) + predicted (union)"
"WDCP","predicted (union)"
"WDFY1","predicted (union)"
"WDFY2","predicted (union)"
"WDHD1","predicted (union)"
"WDPCP","predicted (union)"
"WDR11","predicted (union)"
"WDR12","predicted (union)"
"WDR3","predicted (union)"
"WDR31","predicted (union)"
"WDR33","predicted (union)"
"WDR41","predicted (union)"
"WDR44","predicted (union)"
"WDR48","predicted (union)"
"WDR53","predicted (union)"
"WDR59","predicted (intersection) + predicted (union)"
"WDR5B","predicted (intersection) + predicted (union)"
"WDR70","predicted (union)"
"WDR75","predicted (union)"
"WDR76","predicted (intersection) + predicted (union)"
"WDR88","predicted (union)"
"WDR92","predicted (union)"
"WDR93","predicted (intersection) + predicted (union)"
"WDYHV1","predicted (union)"
"WEE1","predicted (intersection) + predicted (union)"
"WFDC1","predicted (union)"
"WIPF2","predicted (union)"
"WIPI2","predicted (intersection) + predicted (union)"
"WLS","predicted (intersection) + predicted (union)"
"WNK1","predicted (intersection) + predicted (union)"
"WNK2","predicted (union)"
"WNK3","predicted (intersection) + predicted (union)"
"WNT10B","predicted (union)"
"WNT16","experimental (all) + predicted (intersection) + predicted (union)"
"WNT2B","predicted (union)"
"WNT3","predicted (union)"
"WNT9B","predicted (intersection) + predicted (union)"
"WRN","predicted (intersection) + predicted (union)"
"WSB1","predicted (intersection) + predicted (union)"
"WT1","predicted (intersection) + predicted (union)"
"WTAP","predicted (union)"
"WTIP","predicted (union)"
"WWC1","predicted (union)"
"WWC2","predicted (intersection) + predicted (union)"
"WWC3","predicted (union)"
"WWTR1","experimental (all) + predicted (union)"
"XAGE3","predicted (union)"
"XBP1","predicted (intersection) + predicted (union)"
"XBP1P1","experimental (all)"
"XIAP","predicted (union)"
"XIRP2","predicted (union)"
"XKR4","predicted (intersection) + predicted (union)"
"XKR7","predicted (union)"
"XKR9","predicted (union)"
"XPNPEP2","predicted (union)"
"XPNPEP3","predicted (intersection) + predicted (union)"
"XPO1","predicted (union)"
"XPR1","predicted (intersection) + predicted (union)"
"XRCC2","predicted (union)"
"XRCC3","predicted (union)"
"XRN1","predicted (union)"
"XRN2","predicted (union)"
"XXYLT1","predicted (intersection) + predicted (union)"
"XYLB","predicted (intersection) + predicted (union)"
"XYLT1","predicted (intersection) + predicted (union)"
"YAE1","experimental (all) + predicted (intersection) + predicted (union)"
"YAF2","predicted (intersection) + predicted (union)"
"YAP1","predicted (union)"
"YES1","predicted (union)"
"YIPF4","predicted (intersection) + predicted (union)"
"YIPF5","predicted (union)"
"YIPF6","predicted (union)"
"YKT6","predicted (union)"
"YME1L1","predicted (union)"
"YOD1","predicted (intersection) + predicted (union)"
"YPEL1","predicted (union)"
"YPEL2","predicted (union)"
"YPEL5","predicted (union)"
"YTHDC1","predicted (union)"
"YTHDC2","predicted (union)"
"YTHDF3","predicted (union)"
"YWHAG","predicted (union)"
"YY1","predicted (union)"
"YY2","predicted (union)"
"ZBED3","predicted (union)"
"ZBED4","predicted (union)"
"ZBED5","predicted (intersection) + predicted (union)"
"ZBED6","predicted (union)"
"ZBED9","predicted (union)"
"ZBP1","predicted (union)"
"ZBTB1","predicted (union)"
"ZBTB11","predicted (union)"
"ZBTB14","predicted (intersection) + predicted (union)"
"ZBTB16","predicted (union)"
"ZBTB18","predicted (union)"
"ZBTB20","predicted (intersection) + predicted (union)"
"ZBTB21","predicted (intersection) + predicted (union)"
"ZBTB25","predicted (intersection) + predicted (union)"
"ZBTB26","predicted (intersection) + predicted (union)"
"ZBTB34","predicted (union)"
"ZBTB37","predicted (intersection) + predicted (union)"
"ZBTB4","predicted (union)"
"ZBTB40","predicted (union)"
"ZBTB41","predicted (intersection) + predicted (union)"
"ZBTB43","predicted (intersection) + predicted (union)"
"ZBTB44","predicted (intersection) + predicted (union)"
"ZBTB6","predicted (intersection) + predicted (union)"
"ZBTB7B","predicted (union)"
"ZBTB7C","predicted (union)"
"ZBTB8B","predicted (intersection) + predicted (union)"
"ZC2HC1A","predicted (intersection) + predicted (union)"
"ZC3H10","predicted (intersection) + predicted (union)"
"ZC3H12C","predicted (intersection) + predicted (union)"
"ZC3H13","predicted (union)"
"ZC3H14","predicted (union)"
"ZC3H15","predicted (union)"
"ZC3H8","predicted (union)"
"ZC3HAV1","predicted (intersection) + predicted (union)"
"ZC3HC1","predicted (union)"
"ZC4H2","predicted (intersection) + predicted (union)"
"ZCCHC10","predicted (intersection) + predicted (union)"
"ZCCHC2","predicted (union)"
"ZCCHC4","predicted (intersection) + predicted (union)"
"ZDBF2","predicted (union)"
"ZDHHC13","predicted (union)"
"ZDHHC15","predicted (union)"
"ZDHHC2","predicted (union)"
"ZDHHC20","predicted (union)"
"ZDHHC21","predicted (intersection) + predicted (union)"
"ZDHHC22","predicted (union)"
"ZDHHC23","predicted (intersection) + predicted (union)"
"ZDHHC24","predicted (intersection) + predicted (union)"
"ZDHHC3","predicted (union)"
"ZDHHC6","predicted (union)"
"ZDHHC9","predicted (union)"
"ZEB1","predicted (union)"
"ZFAND5","predicted (intersection) + predicted (union)"
"ZFAND6","predicted (union)"
"ZFAT","predicted (union)"
"ZFP1","predicted (union)"
"ZFP14","predicted (union)"
"ZFP28","predicted (intersection) + predicted (union)"
"ZFP30","predicted (intersection) + predicted (union)"
"ZFP36L1","predicted (union)"
"ZFP36L2","predicted (union)"
"ZFP41","predicted (union)"
"ZFP42","predicted (union)"
"ZFP62","predicted (union)"
"ZFP69","predicted (union)"
"ZFP69B","predicted (union)"
"ZFP90","predicted (union)"
"ZFP91","predicted (union)"
"ZFPM2","predicted (union)"
"ZFR2","predicted (union)"
"ZFX","predicted (union)"
